,negative_prob,neutral_prob,positive_prob,predicted,true
2121,0.51914793,0.3081366,0.17271549,0,0
2122,0.1964446,0.084240586,0.7193149,2,1
2123,0.07715161,0.0475081,0.8753403,2,2
2124,0.009560306,0.03284684,0.95759284,2,2
2125,0.6775074,0.11481859,0.20767398,0,0
2126,0.024287572,0.040300224,0.93541217,2,2
2127,0.9794429,0.008573467,0.011983669,0,0
2128,0.12581533,0.69904405,0.1751407,1,2
2129,0.18574558,0.63303804,0.1812164,1,1
2130,0.13642631,0.6895797,0.17399397,1,1
2131,0.29841596,0.31271812,0.3888659,2,2
2132,0.70129114,0.177142,0.12156688,0,1
2133,0.7794634,0.16461486,0.055921752,0,0
2134,0.40101862,0.19386962,0.40511176,2,0
2135,0.15933628,0.2986255,0.5420382,2,1
2136,0.21997546,0.4189945,0.36103004,1,0
2137,0.24209125,0.4096634,0.34824532,1,0
2138,0.6438045,0.19156313,0.16463238,0,1
2139,0.030541452,0.014253378,0.95520514,2,2
2140,0.3141277,0.47071376,0.21515848,1,1
2141,0.2348074,0.39476377,0.37042883,1,2
2142,0.060368404,0.07451839,0.8651132,2,2
2143,0.029964298,0.018847743,0.9511879,2,0
2144,0.26626942,0.3825652,0.35116535,1,2
2145,0.15285857,0.06457463,0.7825668,2,2
2146,0.16100521,0.15135163,0.6876431,2,2
2147,0.015165125,0.0076918523,0.97714305,2,2
2148,0.26201296,0.47069004,0.26729706,1,1
2149,0.24098979,0.45165917,0.30735105,1,2
2150,0.16546905,0.5904104,0.24412052,1,1
2151,0.16596632,0.4843677,0.349666,1,1
2152,0.06374682,0.028270824,0.9079824,2,0
2153,0.42427707,0.09355662,0.48216638,2,0
2154,0.30093086,0.4502021,0.248867,1,2
2155,0.22492434,0.48821405,0.28686166,1,2
2156,0.16317414,0.5435916,0.29323426,1,0
2157,0.09933922,0.13794564,0.76271516,2,2
2158,0.08611153,0.16540276,0.74848574,2,2
2159,0.09751415,0.30177733,0.60070854,2,0
2160,0.004699625,0.003742946,0.9915575,2,2
2161,0.69814414,0.1126834,0.1891725,0,0
2162,0.17665954,0.35754538,0.46579507,2,1
2163,0.76359725,0.08715555,0.14924727,0,1
2164,0.8045166,0.06738004,0.12810333,0,2
2165,0.24871555,0.4058357,0.3454488,1,1
2166,0.122388914,0.73048395,0.14712717,1,0
2167,0.19627875,0.11709685,0.6866244,2,0
2168,0.6767824,0.2265555,0.096662045,0,1
2169,0.029004656,0.070600174,0.90039515,2,2
2170,0.19473475,0.36496872,0.4402966,2,1
2171,0.19726796,0.5306076,0.2721244,1,1
2172,0.24749288,0.46098325,0.2915239,1,1
2173,0.7261471,0.18065394,0.09319899,0,0
2174,0.088317886,0.0038245383,0.9078576,2,0
2175,0.02420959,0.016584102,0.9592063,2,2
2176,0.25526914,0.44316202,0.3015688,1,0
2177,0.6923663,0.18643567,0.12119808,0,0
2178,0.29888925,0.36224702,0.33886367,1,1
2179,0.1467106,0.34112507,0.51216435,2,1
2180,0.21451066,0.50195855,0.28353074,1,0
2181,0.3017248,0.30204436,0.39623085,2,0
2182,0.0027069608,0.015814805,0.9814782,2,2
2183,0.24888319,0.64289063,0.1082262,1,0
2184,0.22297087,0.5106354,0.26639372,1,1
2185,0.21850489,0.37921065,0.40228438,2,0
2186,0.2193388,0.38573322,0.39492795,2,0
2187,0.32921034,0.34002802,0.3307616,1,2
2188,0.12566341,0.56623346,0.30810308,1,1
2189,0.19429135,0.5990348,0.20667385,1,2
2190,0.21395609,0.3886538,0.39739007,2,1
2191,0.70976907,0.19831078,0.09192016,0,0
2192,0.23481117,0.18860365,0.5765851,2,0
2193,0.32648596,0.08301064,0.59050345,2,2
2194,0.22905073,0.5222112,0.2487381,1,0
2195,0.29932967,0.38913435,0.31153595,1,2
2196,0.35400185,0.41183308,0.23416504,1,2
2197,0.38923863,0.28634486,0.32441655,0,0
2198,0.24098979,0.45165917,0.30735105,1,1
2199,0.37369412,0.24819769,0.3781082,2,1
2200,0.07344619,0.54847956,0.37807423,1,2
2201,0.28526837,0.38490435,0.32982728,1,2
2202,0.33551183,0.4266452,0.23784302,1,0
2203,0.21308737,0.28194067,0.5049719,2,0
2204,0.2988574,0.5957538,0.105388865,1,0
2205,0.026348237,0.07799516,0.89565665,2,2
2206,0.2113936,0.49189124,0.2967152,1,2
2207,0.35432664,0.15103498,0.49463838,2,2
2208,0.120276675,0.36490077,0.51482254,2,2
2209,0.05362893,0.022979092,0.923392,2,0
2210,0.79517347,0.111992076,0.09283443,0,0
2211,0.4478023,0.2889732,0.26322445,0,1
2212,0.20335072,0.075092785,0.7215565,2,1
2213,0.47984138,0.3011967,0.21896186,0,1
2214,0.49412,0.29169858,0.21418145,0,1
2215,0.22779837,0.4595089,0.31269273,1,1
2216,0.2647474,0.4298387,0.3054139,1,0
2217,0.024829008,0.07349798,0.9016731,2,2
2218,0.021069556,0.002898115,0.97603226,2,2
2219,0.6172185,0.08960766,0.29317388,0,0
2220,0.066256456,0.06594454,0.86779904,2,2
2221,0.06701416,0.09570071,0.8372851,2,2
2222,0.18317567,0.63075215,0.18607219,1,1
2223,0.87806803,0.028284842,0.093647145,0,0
2224,0.11836625,0.6609075,0.22072624,1,1
2225,0.085783556,0.19107825,0.7231382,2,0
2226,0.2232951,0.47496185,0.30174303,1,1
2227,0.083859846,0.0182195,0.8979206,2,2
2228,0.2377496,0.5494957,0.21275473,1,2
2229,0.455407,0.30485946,0.23973359,0,0
2230,0.22864814,0.39066646,0.38068542,1,1
2231,0.05423615,0.1373201,0.8084437,2,2
2232,0.2319752,0.35973004,0.40829474,2,0
2233,0.119701624,0.14708944,0.7332089,2,2
2234,0.009101149,0.002412979,0.9884858,2,2
2235,0.0056135454,0.003718572,0.9906679,2,2
2236,0.26240638,0.39045498,0.3471386,1,2
2237,0.10098219,0.16266872,0.7363491,2,2
2238,0.22552378,0.35064733,0.42382884,2,1
2239,0.7275796,0.101998664,0.17042169,0,0
2240,0.17365627,0.4934686,0.3328751,1,2
2241,0.13344617,0.08311252,0.78344125,2,2
2242,0.3081552,0.36838543,0.32345936,1,0
2243,0.0153712705,0.015525572,0.9691031,2,2
2244,0.24098979,0.45165917,0.30735105,1,1
2245,0.015165125,0.0076918523,0.97714305,2,2
2246,0.3088284,0.3920067,0.29916483,1,1
2247,0.21815932,0.4208743,0.36096635,1,0
2248,0.45119226,0.21604061,0.33276716,0,2
2249,0.69965196,0.15591398,0.1444341,0,2
2250,0.71773416,0.15355238,0.12871343,0,0
2251,0.26964542,0.44474393,0.28561068,1,0
2252,0.1923777,0.6439217,0.16370061,1,0
2253,0.8601128,0.07772013,0.062167015,0,0
2254,0.14005494,0.46100006,0.39894494,1,2
2255,0.2299048,0.314775,0.45532024,2,0
2256,0.28639582,0.31507492,0.39852926,2,2
2257,0.0032340442,0.0011040312,0.9956619,2,2
2258,0.54162866,0.25230122,0.2060701,0,0
2259,0.04184237,0.07866951,0.8794881,2,2
2260,0.03200444,0.08461615,0.8833794,2,2
2261,0.013888782,0.006644219,0.97946703,2,2
2262,0.4927197,0.29797414,0.2093062,0,0
2263,0.60787624,0.052164458,0.33995926,0,0
2264,0.28150406,0.3832121,0.33528385,1,2
2265,0.31696445,0.3927208,0.29031476,1,1
2266,0.14724551,0.34916413,0.5035903,2,0
2267,0.32034308,0.37076512,0.30889186,1,1
2268,0.23554079,0.50959414,0.25486505,1,1
2269,0.120845474,0.12399783,0.7551567,2,2
2270,0.09156712,0.7321649,0.17626795,1,1
2271,0.25708416,0.20706396,0.5358519,2,2
2272,0.4364983,0.014156491,0.5493452,2,2
2273,0.037072342,0.010922116,0.9520055,2,2
2274,0.25954136,0.4266398,0.31381887,1,0
2275,0.8767014,0.054944053,0.06835452,0,0
2276,0.3035694,0.2846213,0.41180933,2,2
2277,0.832668,0.074366845,0.09296512,0,1
2278,0.2934242,0.47411233,0.2324634,1,1
2279,0.0220709,0.026470482,0.9514586,2,2
2280,0.2265443,0.47851723,0.29493845,1,1
2281,0.2766528,0.33339682,0.38995034,2,1
2282,0.0399851,0.0314007,0.92861426,2,2
2283,0.20572117,0.2690691,0.52520967,2,0
2284,0.68649846,0.19625877,0.11724275,0,0
2285,0.23299664,0.2533747,0.51362866,2,2
2286,0.65587693,0.20246868,0.14165445,0,0
2287,0.3799808,0.3487931,0.27122608,0,1
2288,0.4543489,0.23552659,0.31012452,0,1
2289,0.26290995,0.49029455,0.24679555,1,1
2290,0.19548854,0.503608,0.30090344,1,1
2291,0.35909313,0.37056637,0.2703405,1,0
2292,0.5524325,0.102064356,0.34550318,0,2
2293,0.083560884,0.07645499,0.8399841,2,2
2294,0.041873887,0.063283466,0.8948426,2,2
2295,0.17175274,0.5392009,0.28904635,1,1
2296,0.5171554,0.2243528,0.2584918,0,1
2297,0.0156098,0.021025421,0.96336484,2,2
2298,0.7494781,0.10281983,0.14770207,0,2
2299,0.67085516,0.17547436,0.1536705,0,1
2300,0.2750672,0.27681032,0.44812253,2,1
2301,0.18467999,0.4129555,0.4023645,1,2
2302,0.4002371,0.2754032,0.32435971,0,2
2303,0.41391087,0.24709228,0.3389969,0,2
2304,0.24772911,0.44513252,0.3071384,1,1
2305,0.24557185,0.48884606,0.26558214,1,1
2306,0.1066934,0.15015769,0.7431489,2,1
2307,0.16668548,0.49229404,0.34102052,1,2
2308,0.13828242,0.49362814,0.3680895,1,1
2309,0.21059082,0.49625704,0.29315206,1,1
2310,0.24098979,0.45165917,0.30735105,1,1
2311,0.005949644,0.010774045,0.98327625,2,2
2312,0.058362108,0.14584601,0.7957919,2,1
2313,0.01984575,0.0008480055,0.9793062,2,2
2314,0.6937996,0.15991142,0.14628889,0,2
2315,0.24098979,0.45165917,0.30735105,1,1
2316,0.06430414,0.11745834,0.81823754,2,2
2317,0.14595456,0.27520832,0.57883716,2,1
2318,0.3327847,0.42041987,0.2467954,1,0
2319,0.07864005,0.07488311,0.8464768,2,2
2320,0.38168758,0.42973554,0.18857689,1,0
2321,0.722306,0.19431289,0.083381094,0,0
2322,0.014132626,0.02306913,0.96279824,2,2
2323,0.21800588,0.4085831,0.37341106,1,1
2324,0.20131229,0.48326814,0.3154196,1,1
2325,0.17384121,0.49161687,0.33454198,1,2
2326,0.5153523,0.16168799,0.3229597,0,0
2327,0.32327,0.3734146,0.30331546,1,1
2328,0.59180886,0.22636715,0.18182404,0,0
2329,0.5331965,0.32277465,0.1440288,0,0
2330,0.07018451,0.7880564,0.14175907,1,2
2331,0.23801067,0.44245458,0.31953472,1,2
2332,0.59769046,0.043247085,0.35906243,0,0
2333,0.24098979,0.45165917,0.30735105,1,1
2334,0.024287572,0.040300224,0.93541217,2,1
2335,0.3577679,0.43871045,0.20352167,1,1
2336,0.24098979,0.45165917,0.30735105,1,0
2337,0.19990581,0.5517841,0.24831006,1,1
2338,0.24098979,0.45165917,0.30735105,1,1
2339,0.289987,0.39633378,0.3136792,1,2
2340,0.24098979,0.45165917,0.30735105,1,1
2341,0.015361262,0.0074843746,0.9771543,2,0
2342,0.1741198,0.3104407,0.5154395,2,1
2343,0.3670462,0.4762476,0.15670621,1,1
2344,0.46353808,0.33526382,0.20119813,0,0
2345,0.5294613,0.29210478,0.17843392,0,1
2346,0.045968283,0.07290553,0.8811262,2,2
2347,0.38707826,0.39484566,0.21807607,1,0
2348,0.51676214,0.30041027,0.18282758,0,0
2349,0.023476714,0.06528588,0.91123736,2,2
2350,0.15055797,0.6142427,0.23519939,1,0
2351,0.10788457,0.74193513,0.15018025,1,2
2352,0.70798665,0.101022035,0.19099134,0,0
2353,0.048974913,0.032137476,0.9188876,2,2
2354,0.4605209,0.28128907,0.25819004,0,0
2355,0.7558066,0.14503379,0.099159546,0,1
2356,0.14541052,0.3754263,0.47916323,2,2
2357,0.18742359,0.3594014,0.45317498,2,2
2358,0.35832095,0.3877671,0.25391188,1,2
2359,0.47190064,0.30318615,0.22491315,0,0
2360,0.23307134,0.4563712,0.31055754,1,0
2361,0.37077737,0.40503365,0.224189,1,2
2362,0.040697712,0.048933443,0.9103688,2,2
2363,0.18861215,0.47837627,0.3330116,1,1
2364,0.36408243,0.22665489,0.40926272,2,0
2365,0.13127099,0.41058138,0.45814764,2,0
2366,0.1791564,0.5630379,0.25780576,1,0
2367,0.213686,0.44157925,0.34473476,1,1
2368,0.24486227,0.39903182,0.3561059,1,0
2369,0.028000448,0.04730819,0.9246914,2,2
2370,0.2557417,0.37830073,0.36595765,1,1
2371,0.0025887797,0.0045931702,0.9928181,2,2
2372,0.3481353,0.20825867,0.443606,2,1
2373,0.23087701,0.24570128,0.52342165,2,0
2374,0.03981908,0.061009564,0.89917135,2,2
2375,0.15694274,0.26818198,0.57487524,2,2
2376,0.07322881,0.019106641,0.9076645,2,2
2377,0.038857363,0.017157545,0.94398504,2,2
2378,0.061291773,0.107840404,0.8308678,2,2
2379,0.18705745,0.55255,0.26039252,1,1
2380,0.16333789,0.17554371,0.6611184,2,1
2381,0.10920785,0.04356569,0.8472265,2,2
2382,0.5837725,0.2148103,0.20141724,0,0
2383,0.16597053,0.21970163,0.61432785,2,0
2384,0.24452162,0.4402902,0.3151881,1,2
2385,0.28460276,0.39822108,0.31717616,1,2
2386,0.108370304,0.018625803,0.8730039,2,0
2387,0.23268092,0.4566035,0.31071562,1,1
2388,0.31984717,0.40035424,0.27979863,1,0
2389,0.69274116,0.12278654,0.18447225,0,0
2390,0.34235868,0.21285878,0.44478256,2,0
2391,0.017273834,0.01927676,0.96344936,2,2
2392,0.21394736,0.4136556,0.3723971,1,2
2393,0.2902114,0.37292904,0.3368596,1,0
2394,0.033027373,0.076308176,0.8906644,2,2
2395,0.29779702,0.04376217,0.65844077,2,2
2396,0.082224905,0.03871314,0.879062,2,2
2397,0.12070614,0.1324082,0.74688566,2,0
2398,0.24239673,0.61636937,0.1412339,1,0
2399,0.2149525,0.51090366,0.27414384,1,2
2400,0.27861077,0.37061754,0.35077164,1,0
2401,0.46917507,0.38159615,0.14922875,0,1
2402,0.22620508,0.42394993,0.34984496,1,0
2403,0.27009025,0.40030977,0.32959995,1,0
2404,0.1484705,0.42341036,0.42811915,2,0
2405,0.8122002,0.06761981,0.120179996,0,0
2406,0.025126116,0.019795524,0.95507836,2,2
2407,0.23014355,0.47633845,0.29351804,1,2
2408,0.04952046,0.025356095,0.92512345,2,2
2409,0.8217812,0.112821564,0.065397196,0,0
2410,0.29201335,0.2679332,0.44005346,2,2
2411,0.0064963815,0.0032079716,0.9902956,2,2
2412,0.016721623,0.038717374,0.94456095,2,2
2413,0.27166244,0.5374585,0.19087909,1,0
2414,0.26482496,0.36616352,0.36901155,2,0
2415,0.39311674,0.30588457,0.30099872,0,0
2416,0.21609744,0.33292454,0.45097798,2,1
2417,0.188491,0.57111335,0.24039567,1,0
2418,0.2601972,0.25378513,0.48601764,2,2
2419,0.008210545,0.0064971917,0.98529226,2,2
2420,0.9225759,0.009526562,0.067897595,0,0
2421,0.22575663,0.272893,0.5013504,2,2
2422,0.7168464,0.2037153,0.07943833,0,0
2423,0.11602781,0.053041186,0.83093095,2,2
2424,0.23517965,0.4285845,0.33623582,1,1
2425,0.22900341,0.33987972,0.4311169,2,2
2426,0.1719831,0.112866744,0.7151501,2,2
2427,0.024489649,0.014663769,0.9608466,2,2
2428,0.22498274,0.18423001,0.59078723,2,2
2429,0.2698298,0.43203217,0.29813802,1,1
2430,0.58406633,0.21277136,0.20316231,0,0
2431,0.90691465,0.014958586,0.078126766,0,0
2432,0.22758761,0.46208876,0.31032357,1,2
2433,0.24098979,0.45165917,0.30735105,1,1
2434,0.0095750205,0.0035496587,0.9868753,2,2
2435,0.011614261,0.0057127257,0.98267305,2,2
2436,0.8044651,0.080809176,0.1147257,0,1
2437,0.33146572,0.13211994,0.5364144,2,0
2438,0.313606,0.20991555,0.4764784,2,0
2439,0.13878973,0.6238617,0.23734862,1,1
2440,0.12077928,0.09358688,0.78563386,2,2
2441,0.015165125,0.0076918523,0.97714305,2,2
2442,0.31995457,0.40618378,0.27386168,1,0
2443,0.69408864,0.11596498,0.18994643,0,0
2444,0.25322652,0.44262603,0.3041475,1,0
2445,0.30901957,0.22486115,0.46611935,2,2
2446,0.22974712,0.066215836,0.7040371,2,0
2447,0.42276394,0.23457812,0.34265792,0,1
2448,0.348594,0.2865459,0.3648601,2,0
2449,0.6573906,0.25309998,0.08950949,0,0
2450,0.2029897,0.52418846,0.27282187,1,1
2451,0.17430514,0.075972356,0.7497225,2,2
2452,0.20642781,0.46167672,0.33189547,1,2
2453,0.092351526,0.11902319,0.7886253,2,2
2454,0.13549863,0.14228159,0.72221977,2,2
2455,0.19307558,0.5037017,0.30322272,1,1
2456,0.23793876,0.43235812,0.3297031,1,1
2457,0.13397503,0.22051796,0.645507,2,2
2458,0.015153045,0.03590506,0.9489418,2,2
2459,0.88579816,0.018616823,0.09558502,0,0
2460,0.0387425,0.016167322,0.9450902,2,2
2461,0.25126785,0.4282728,0.32045937,1,0
2462,0.15453418,0.11644521,0.7290206,2,2
2463,0.069962814,0.1041779,0.8258593,2,2
2464,0.038264785,0.066871375,0.8948639,2,2
2465,0.46264935,0.08744592,0.44990477,0,2
2466,0.38232794,0.36769426,0.24997778,0,2
2467,0.19808812,0.49377504,0.30813688,1,0
2468,0.23482993,0.40403536,0.36113477,1,2
2469,0.21850188,0.08658273,0.6949154,2,2
2470,0.23579083,0.5197237,0.2444855,1,1
2471,0.23161209,0.41726485,0.3511231,1,2
2472,0.3456021,0.26867706,0.38572088,2,0
2473,0.3834877,0.47565252,0.14085983,1,0
2474,0.24187604,0.39424366,0.3638803,1,1
2475,0.36796865,0.41155344,0.22047786,1,2
2476,0.17973019,0.19324782,0.62702197,2,2
2477,0.06859067,0.17991184,0.7514975,2,2
2478,0.668147,0.14219873,0.18965426,0,0
2479,0.97989607,0.007930303,0.012173599,0,0
2480,0.30723795,0.5270535,0.1657086,1,0
2481,0.07184187,0.06390202,0.8642561,2,2
2482,0.8338743,0.061297845,0.10482788,0,0
2483,0.13534607,0.336882,0.52777195,2,0
2484,0.055063244,0.03047988,0.91445684,2,1
2485,0.5280351,0.2225548,0.24941011,0,1
2486,0.41998726,0.41778243,0.16223034,0,1
2487,0.40606204,0.34301803,0.25092,0,0
2488,0.27696005,0.4963925,0.22664745,1,1
2489,0.7300814,0.18098591,0.08893268,0,0
2490,0.439687,0.22382207,0.33649093,0,1
2491,0.19429135,0.5990348,0.20667385,1,1
2492,0.47992197,0.2372633,0.2828147,0,1
2493,0.22672904,0.40332296,0.369948,1,2
2494,0.01870423,0.009486909,0.9718088,2,2
2495,0.25626743,0.44256803,0.30116457,1,1
2496,0.06566305,0.8617774,0.072559506,1,1
2497,0.1642651,0.51317257,0.3225623,1,1
2498,0.004441897,0.0040406655,0.9915174,2,2
2499,0.06904553,0.075723596,0.85523087,2,2
2500,0.01491371,0.010498005,0.9745883,2,2
2501,0.18212166,0.038141135,0.7797372,2,2
2502,0.21591592,0.48182723,0.30225688,1,2
2503,0.29847914,0.29145283,0.410068,2,2
2504,0.27356568,0.377026,0.34940833,1,2
2505,0.086730145,0.13298132,0.7802885,2,2
2506,0.045488294,0.073120005,0.88139176,2,2
2507,0.05847891,0.039134122,0.90238696,2,2
2508,0.7708912,0.13704355,0.09206526,0,0
2509,0.18078467,0.19592011,0.62329525,2,2
2510,0.3953205,0.41305208,0.19162738,1,0
2511,0.19211891,0.3915779,0.41630322,2,2
2512,0.08374116,0.03472562,0.88153327,2,2
2513,0.08124664,0.06463991,0.85411346,2,2
2514,0.84931296,0.0774093,0.07327775,0,0
2515,0.40441483,0.3439938,0.25159132,0,2
2516,0.6284951,0.29567167,0.07583318,0,0
2517,0.19527374,0.35258138,0.4521449,2,2
2518,0.082750924,0.028493961,0.8887551,2,2
2519,0.10324147,0.53362817,0.3631304,1,1
2520,0.27063486,0.43781984,0.29154527,1,1
2521,0.256594,0.22787714,0.51552886,2,1
2522,0.33794728,0.3135823,0.34847042,2,2
2523,0.15378131,0.60867244,0.23754625,1,1
2524,0.23603912,0.46678936,0.29717156,1,1
2525,0.04989623,0.024956325,0.9251475,2,0
2526,0.05593032,0.08679202,0.8572777,2,2
2527,0.052952282,0.05207915,0.8949685,2,2
2528,0.028439047,0.035548713,0.9360122,2,2
2529,0.058473982,0.04101375,0.9005123,2,1
2530,0.0060842433,0.0032519635,0.99066377,2,2
2531,0.37351894,0.3441036,0.2823774,0,1
2532,0.06471491,0.065849505,0.8694356,2,0
2533,0.52161455,0.38799012,0.09039534,0,0
2534,0.016826434,0.0067410925,0.9764325,2,2
2535,0.4153514,0.20971438,0.3749342,0,1
2536,0.003304144,0.0006715292,0.99602437,2,2
2537,0.020509306,0.07302806,0.9064626,2,2
2538,0.09799959,0.15419118,0.7478092,2,2
2539,0.020220023,0.011616443,0.9681635,2,2
2540,0.24138084,0.5310358,0.22758341,1,2
2541,0.053133022,0.01975896,0.92710805,2,2
2542,0.24108838,0.42702287,0.33188877,1,0
2543,0.029972896,0.051499918,0.9185271,2,2
2544,0.32898477,0.33246002,0.33855522,2,1
2545,0.0012959208,0.004615415,0.99408865,2,2
2546,0.24098979,0.45165917,0.30735105,1,1
2547,0.13127099,0.41058138,0.45814764,2,2
2548,0.21629936,0.4394666,0.34423408,1,2
2549,0.38445306,0.4322546,0.18329228,1,1
2550,0.7996921,0.12723503,0.073072895,0,0
2551,0.028486285,0.035339326,0.93617433,2,2
2552,0.31156188,0.4652073,0.22323084,1,1
2553,0.06250374,0.09606408,0.8414322,2,2
2554,0.2570295,0.360654,0.38231653,2,2
2555,0.16088155,0.11907942,0.720039,2,2
2556,0.2484744,0.42212015,0.32940546,1,2
2557,0.0530293,0.11061453,0.83635616,2,2
2558,0.11925293,0.06848632,0.81226075,2,2
2559,0.09289648,0.03890984,0.8681937,2,2
2560,0.014749324,0.01903118,0.9662194,2,2
2561,0.207017,0.35177922,0.4412038,2,2
2562,0.47922674,0.18339859,0.33737466,0,2
2563,0.26117837,0.43695164,0.30186996,1,0
2564,0.011826355,0.020511514,0.96766216,2,2
2565,0.018963404,0.013729475,0.9673071,2,2
2566,0.15820707,0.6138529,0.22794004,1,1
2567,0.37680566,0.40017453,0.22301981,1,1
2568,0.07265024,0.67218304,0.25516668,1,2
2569,0.079960175,0.8025277,0.11751209,1,1
2570,0.024287572,0.040300224,0.93541217,2,2
2571,0.2308214,0.48762584,0.28155273,1,1
2572,0.18320136,0.63193953,0.18485913,1,1
2573,0.7274886,0.19087736,0.0816341,0,0
2574,0.16997053,0.5041788,0.32585064,1,0
2575,0.18960235,0.23341084,0.57698685,2,2
2576,0.35264066,0.24365893,0.40370038,2,1
2577,0.36175984,0.27915633,0.35908386,0,0
2578,0.2584895,0.44954333,0.29196718,1,2
2579,0.28376815,0.3543226,0.36190927,2,1
2580,0.23503342,0.12460774,0.64035887,2,1
2581,0.34770066,0.4453562,0.20694311,1,2
2582,0.20405594,0.23450573,0.5614383,2,2
2583,0.103638254,0.5443053,0.35205647,1,1
2584,0.16862418,0.6155253,0.21585055,1,1
2585,0.21973072,0.27966627,0.50060296,2,2
2586,0.600492,0.1975443,0.20196365,0,0
2587,0.7137116,0.152607,0.13368142,0,0
2588,0.22560838,0.4900784,0.28431323,1,2
2589,0.1609716,0.46467838,0.37435004,1,2
2590,0.24367575,0.44554755,0.31077665,1,1
2591,0.8068082,0.15857762,0.03461422,0,1
2592,0.028466085,0.0126515385,0.9588824,2,2
2593,0.23754372,0.4887122,0.2737441,1,0
2594,0.16445436,0.6304706,0.20507506,1,2
2595,0.46432814,0.22722803,0.30844384,0,1
2596,0.61753744,0.22758946,0.15487309,0,0
2597,0.28491107,0.36724162,0.34784728,1,2
2598,0.12281049,0.08062414,0.7965654,2,2
2599,0.34859413,0.14716858,0.50423723,2,2
2600,0.7333955,0.15581326,0.11079123,0,0
2601,0.09313679,0.62085336,0.28600988,1,2
2602,0.16372484,0.57224363,0.26403153,1,1
2603,0.24098979,0.45165917,0.30735105,1,0
2604,0.6544704,0.23062111,0.1149085,0,1
2605,0.738946,0.13852105,0.122532986,0,0
2606,0.5264751,0.23689027,0.23663469,0,1
2607,0.12226361,0.053535216,0.8242012,2,2
2608,0.24098979,0.45165917,0.30735105,1,1
2609,0.2493063,0.43160626,0.31908745,1,2
2610,0.03546741,0.052263558,0.912269,2,2
2611,0.22541566,0.489391,0.28519335,1,1
2612,0.22107255,0.40780243,0.371125,1,1
2613,0.616547,0.2488631,0.13458985,0,2
2614,0.15315895,0.6502454,0.19659567,1,1
2615,0.90128267,0.020382497,0.07833485,0,2
2616,0.13127099,0.41058138,0.45814764,2,0
2617,0.67216057,0.20243078,0.1254087,0,0
2618,0.07153264,0.80127424,0.12719312,1,0
2619,0.0030462432,0.014202059,0.98275167,2,2
2620,0.25786674,0.4560411,0.2860922,1,0
2621,0.22193329,0.4159438,0.3621229,1,1
2622,0.085402794,0.14845912,0.7661381,2,2
2623,0.24098979,0.45165917,0.30735105,1,0
2624,0.14382164,0.44236514,0.4138132,1,2
2625,0.024603058,0.051583085,0.9238139,2,2
2626,0.09307697,0.12631978,0.7806033,2,2
2627,0.19757853,0.27761796,0.5248035,2,2
2628,0.0654658,0.015598971,0.91893524,2,2
2629,0.05498927,0.24957614,0.6954346,2,2
2630,0.24098979,0.45165917,0.30735105,1,1
2631,0.64660496,0.19221553,0.1611795,0,0
2632,0.23116992,0.3377845,0.43104562,2,1
2633,0.039364185,0.046101764,0.9145341,2,2
2634,0.20791368,0.42205632,0.37003005,1,1
2635,0.24098979,0.45165917,0.30735105,1,1
2636,0.34445742,0.42921433,0.22632825,1,1
2637,0.22771561,0.48186287,0.29042158,1,2
2638,0.044411335,0.07314085,0.88244784,2,2
2639,0.24098979,0.45165917,0.30735105,1,1
2640,0.33992156,0.30258048,0.35749802,2,2
2641,0.3240861,0.35552344,0.32039052,1,0
2642,0.17327501,0.31472865,0.5119964,2,2
2643,0.24098979,0.45165917,0.30735105,1,0
2644,0.04575008,0.06887682,0.88537306,2,2
2645,0.7836883,0.16517231,0.05113937,0,0
2646,0.26039645,0.14872971,0.5908739,2,2
2647,0.14717749,0.20915008,0.6436724,2,2
2648,0.17562844,0.53461844,0.2897531,1,2
2649,0.028756298,0.21683177,0.75441194,2,0
2650,0.07864005,0.07488311,0.8464768,2,2
2651,0.027808331,0.06589167,0.9063,2,2
2652,0.13243861,0.6332075,0.23435387,1,1
2653,0.23976791,0.044599246,0.71563286,2,2
2654,0.015104291,0.001820408,0.98307526,2,2
2655,0.31084874,0.030984819,0.6581664,2,0
2656,0.24098979,0.45165917,0.30735105,1,1
2657,0.07685237,0.15262401,0.77052367,2,2
2658,0.2299048,0.314775,0.45532024,2,1
2659,0.4390083,0.33033702,0.23065469,0,1
2660,0.16235368,0.26389188,0.57375443,2,2
2661,0.04059712,0.025056282,0.9343466,2,2
2662,0.15417528,0.09266406,0.7531606,2,2
2663,0.23722817,0.37476692,0.38800487,2,1
2664,0.32573807,0.46444795,0.20981395,1,0
2665,0.09704729,0.20139639,0.70155627,2,2
2666,0.17440769,0.4659966,0.35959572,1,1
2667,0.039408334,0.018796513,0.9417952,2,2
2668,0.0324721,0.049413823,0.91811407,2,2
2669,0.14111094,0.47756556,0.38132346,1,1
2670,0.31838837,0.45780635,0.22380531,1,0
2671,0.016541472,0.038012333,0.94544625,2,2
2672,0.22584379,0.5200002,0.25415605,1,2
2673,0.07458768,0.04658237,0.87883,2,2
2674,0.07561771,0.069205485,0.8551768,2,2
2675,0.63273346,0.19438246,0.17288412,0,0
2676,0.24677463,0.35701844,0.39620697,2,0
2677,0.19078934,0.55988455,0.24932611,1,1
2678,0.20560037,0.13663462,0.65776503,2,0
2679,0.12221645,0.18735503,0.69042856,2,2
